,Species,Domain,Average Range,Genome_size,Exon_to_genome_ratio
344,Aeromicrobium_sp,bacteria,1236056.5,3662454.625,2.9630155458104057
345,Aeromonas_allosaccharophila,bacteria,290246.0,4653144.0,16.03172481274505
346,Aeromonas_cavernicola,bacteria,120419.0,3887629.0,32.284182728639166
347,Aeromonas_caviae,bacteria,1444467.857142857,4762902.285714285,3.2973404442070855
348,Aeromonas_dhakensis,bacteria,1148873.5,4937298.5,4.29751273747719
349,Aeromonas_diversa,bacteria,183550.0,4026421.0,21.936371560882595
350,Aeromonas_encheleia,bacteria,1976939.0,4542521.0,2.29775476127488
351,Aeromonas_enteropelogenes,bacteria,768103.0,4332230.0,5.64016805037866
352,Aeromonas_hydrophila,bacteria,1979589.0,4981222.571428572,2.5162912965411364
353,Aeromonas_jandaei,bacteria,734174.5,4716267.0,6.423904671164689
354,Aeromonas_lusitana,bacteria,320746.0,4537799.0,14.147640188809836
355,Aeromonas_media,bacteria,2079882.0,4788430.0,2.3022604166967167
356,Aeromonas_molluscorum,bacteria,103680.0,4236171.0,40.858130787037034
357,Aeromonas_piscicola,bacteria,560927.0,4886878.0,8.712146143794111
358,Aeromonas_rivipollensis,bacteria,1969466.0,4508901.0,2.289402812742134
359,Aeromonas_salmonicida,bacteria,1267534.125,4942639.75,3.899413556222796
360,Aeromonas_schubertii,bacteria,1225306.5,4270131.0,3.484949275956669
361,Aeromonas_sobria,bacteria,300718.3333333333,4723514.666666667,15.707438300513772
362,Aeromonas_sp,bacteria,893450.5,4755961.944444444,5.323139831971043
363,Aeromonas_veronii,bacteria,940469.4166666666,4826492.666666667,5.132003849496081
364,Aeropyrum_camini,bacteria,712451.0,1595994.0,2.2401456380859877
365,Aeropyrum_pernix,bacteria,420282.5,1635374.0,3.8911303706435554
366,Aerosticca_soli,bacteria,1311537.0,2874969.0,2.192060917839146
367,Aestuariibacter_aggregatus,bacteria,834052.0,4910645.0,5.887696450581019
368,Aestuariirhabdus_litorea,bacteria,1358492.0,3663152.0,2.696484042600177
369,Aestuariispira_insulae,bacteria,820737.0,4823716.0,5.877298086963303
370,Afifella_marina,bacteria,734926.0,3963421.0,5.392952487733459
371,Afipia_broomeae,bacteria,2549510.5,6606564.0,2.591306841058313
372,Afipia_carboxidovorans,bacteria,1640898.0,3896074.0,2.374354774032268
373,Afipia_clevelandensis,bacteria,1941269.0,4399548.0,2.266325789985829
374,Afipia_felis,bacteria,1624641.5,4102822.5,2.5253709818443024
375,Afipia_massiliensis,bacteria,1969706.0,4495198.0,2.2821669832959843
376,Afipia_sp,bacteria,1350709.1666666667,5033915.0,3.726868169868791
377,Agarivorans_albus,bacteria,283362.0,4734285.0,16.707550765451966
378,Agarivorans_sp,bacteria,511932.0,4666209.0,9.114900025784674
379,Agathobacter_ruminis,bacteria,161392.0,2858624.0,17.71230296421136
380,Agathobaculum_butyriciproducens,bacteria,280295.5,3089230.5,11.021334627205931
381,Aggregatibacter_actinomycetemcomitans,bacteria,591004.8333333334,2196431.5,3.7164357651897375
382,Aggregatibacter_aphrophilus,bacteria,590140.75,2373974.5,4.0227259344486885
383,Aggregatibacter_segnis,bacteria,601289.0,2008053.0,3.33958046796133
384,Aggregatibacter_sp,bacteria,177003.0,2016624.0,11.393162827748682
385,Aggregatimonas_sangjinii,bacteria,2104978.0,4723614.0,2.244020602590621
386,Agreia_pratensis,bacteria,859293.0,3582686.0,4.169341540080042
387,Agreia_sp,bacteria,908569.0,3836327.4,4.222384210775406
388,Agrilactobacillus_composti,bacteria,303388.0,3467402.0,11.42893588408243
389,Agriterribacter_soli,bacteria,489642.0,6175289.0,12.611844980618493
390,Agrobacterium_albertimagni,bacteria,513513.0,5085061.0,9.90249711302343
391,Agrobacterium_arsenijevicii,bacteria,522453.0,6298483.0,12.055597345598551
392,Agrobacterium_bohemicum,bacteria,427903.0,4712370.0,11.012706150693031
393,Agrobacterium_deltaense,bacteria,592788.6666666666,5725527.333333333,9.65863157527753
394,Agrobacterium_fabacearum,bacteria,1061742.0,5772804.0,5.437106189639291
395,Agrobacterium_fabrum,bacteria,1579181.25,5569164.25,3.5266149784896443
396,Agrobacterium_genomosp,bacteria,431662.6666666667,5480761.333333333,12.696862055864608
397,Agrobacterium_larrymoorei,bacteria,1759353.0,5259126.0,2.989238657620159
398,Agrobacterium_radiobacter,bacteria,2470848.0,7273300.0,2.9436452586318542
399,Agrobacterium_rhizogenes,bacteria,1172238.25,6141074.25,5.238759484260132
400,Agrobacterium_rosae,bacteria,712896.0,5464393.0,7.665063347248407
401,Agrobacterium_rubi,bacteria,796486.0,5510033.0,6.917928249837411
402,Agrobacterium_salinitolerans,bacteria,738334.0,4832444.0,6.545064970595964
403,Agrobacterium_sp,bacteria,715641.7692307692,5512821.538461538,7.703325568024311
404,Agrobacterium_tomkonis,bacteria,441106.0,5496704.0,12.46118620014237
405,Agrobacterium_tumefaciens,bacteria,1161353.5416666667,5661995.75,4.875342044313594
406,Agrobacterium_vitis,bacteria,968678.0,6027296.2,6.222187558714041
407,Agrococcus_baldri,bacteria,740214.0,2904476.0,3.9238328375307683
408,Agrococcus_carbonis,bacteria,1271039.0,2773310.0,2.1819236073794746
409,Agrococcus_casei,bacteria,298252.0,2787318.0,9.345513190188163
410,Agrococcus_jejuensis,bacteria,1566118.0,3400178.0,2.171086725265912
411,Agrococcus_jenensis,bacteria,1371279.0,2962035.0,2.1600527682550377
412,Agrococcus_lahaulensis,bacteria,90642.0,2640500.0,29.131087133999692
413,Agrococcus_pavilionensis,bacteria,253900.0,2878403.0,11.336758566364711
414,Agrococcus_sp,bacteria,1411211.0,3084767.0,2.1859006201057105
415,Agromyces_albus,bacteria,217842.0,4291429.0,19.699731915792178
416,Agromyces_atrinae,bacteria,649611.0,3856763.0,5.937034625337318
417,Agromyces_aureus,bacteria,1994156.0,4373124.0,2.192969857924856
418,Agromyces_badenianii,bacteria,1395413.0,3052052.0,2.187203358432235
419,Agromyces_binzhouensis,bacteria,47555.0,3599312.0,75.68735148775103
420,Agromyces_cerinus,bacteria,1003365.0,4187509.0,4.1734652893015
421,Agromyces_flavus,bacteria,1700190.0,3692408.0,2.171761979543463
422,Agromyces_fucosus,bacteria,1068550.0,4009498.0,3.7522792569369705
423,Agromyces_protaetiae,bacteria,1679620.0,3683091.0,2.1928120646336673
424,Agromyces_ramosus,bacteria,1067197.0,3838279.0,3.5965983787435682
425,Agromyces_sp,bacteria,1074249.875,4156130.375,3.8688674504151095
426,Agromyces_tardus,bacteria,304207.0,4060518.0,13.347878253952079
427,Ahniella_affigens,bacteria,2656576.0,6120935.0,2.3040692229396034
428,Ahrensia_marina,bacteria,291767.0,3441030.0,11.793760089386394
429,Ahrensia_sp,bacteria,421968.3333333333,4847594.333333333,11.488052420995256
430,Aidingimonas_halophila,bacteria,575223.0,3886483.0,6.756480530159608
431,Ailuropoda_melanoleuca,ensembl,21379888.0,2444060653.0,114.31587728616726
432,Akkermansia_glycaniphila,bacteria,1399112.0,3074078.0,2.1971636295021413
433,Akkermansia_muciniphila,bacteria,849070.75,2849002.8125,3.3554362960919333
434,Akkermansia_sp,bacteria,287423.25,3054185.25,10.626089747436925
435,Albibacterium_bauzanense,bacteria,991510.0,3081443.0,3.107828463656443
436,Albidovulum_inexpectatum,bacteria,497857.0,2997984.0,6.02177733766925
437,Albimonas_donghaensis,bacteria,983210.0,5014394.0,5.100023392764516
438,Albimonas_pacifica,bacteria,650645.0,6027197.0,9.263418607689292
439,Albitalea_terrae,bacteria,1121046.0,6469231.0,5.770709676498556
440,Albugo_laibachii,protists,423206.0,32766811.0,77.42520427404148
441,Alcaligenaceae_bacterium,bacteria,183863.5,3459452.0,18.815327675150314
442,Alcaligenes_aquatilis,bacteria,1300678.5,4275404.5,3.287057101351333
443,Alcaligenes_faecalis,bacteria,1434602.2,4090495.2,2.8513097219563726
444,Alcaligenes_sp,bacteria,795566.0,4276451.0,5.375356664311949
445,Alcanivoracaceae_bacterium,bacteria,240279.0,3781349.0,15.737326191635557
446,Alcanivorax_borkumensis,bacteria,1374055.0,3120143.0,2.2707555374420965
447,Alcanivorax_dieselolei,bacteria,2219375.0,4928223.0,2.2205454238242748
448,Alcanivorax_hongdengensis,bacteria,297755.0,3664876.0,12.308360900740542
449,Alcanivorax_jadensis,bacteria,462700.0,3629371.0,7.843896693321807
450,Alcanivorax_nanhaiticus,bacteria,415223.0,4132804.0,9.953215501068101
451,Alcanivorax_pacificus,bacteria,1879722.0,4168427.0,2.217576322456193
452,Alcanivorax_profundi,bacteria,890957.0,3737376.0,4.194788300669954
453,Alcanivorax_sp,bacteria,432711.3888888889,4128537.1666666665,9.541087368344694
454,Algibacter_alginicilyticus,bacteria,1804314.0,3994770.0,2.214010421689351
455,Algibacter_aquaticus,bacteria,898492.0,4640370.0,5.164620274860544
456,Algibacter_lectus,bacteria,694325.3333333334,4738600.333333333,6.824755061988231
457,Algibacter_marinivivus,bacteria,1117776.0,3339969.0,2.988048589341693
458,Algibacter_pectinivorans,bacteria,527942.0,3649358.0,6.91242219789295
459,Algibacter_sp,bacteria,1806245.0,3934755.0,2.1784171028847137
460,Alginatibacterium_sediminis,bacteria,789410.0,4474452.0,5.668096426445066
461,Algoriella_xinjiangensis,bacteria,307612.0,3265911.0,10.616981782245166
462,Algoriphagus_alkaliphilus,bacteria,283045.0,4853787.0,17.14846402515501
463,Algoriphagus_antarcticus,bacteria,449007.0,5923881.0,13.193293200328725
464,Algoriphagus_aquaeductus,bacteria,475036.0,4899789.0,10.314563527816839
465,Algoriphagus_aquimarinus,bacteria,454766.0,5119527.0,11.257497262328318
466,Algoriphagus_aquimaris,bacteria,546018.0,4338560.0,7.945818636015662
467,Algoriphagus_boritolerans,bacteria,392585.0,4834448.0,12.314398155813391
468,Algoriphagus_boseongensis,bacteria,1140930.0,4176921.0,3.6609792011779865
469,Algoriphagus_chordae,bacteria,402562.0,5189966.0,12.892339565085626
470,Algoriphagus_faecimaris,bacteria,206607.0,4667644.0,22.591896692754844
471,Algoriphagus_halophilus,bacteria,1676427.0,4978503.0,2.969710580896156
472,Algoriphagus_hitonicola,bacteria,496936.0,4329743.0,8.712878519567912
473,Algoriphagus_lacus,bacteria,729875.0,4701328.0,6.441278301078952
474,Algoriphagus_locisalis,bacteria,895368.0,5426160.0,6.060256788270298
475,Algoriphagus_machipongonensis,bacteria,2179765.0,4787724.0,2.1964404419742496
476,Algoriphagus_marincola,bacteria,73518.0,3800660.0,51.69699937430289
477,Algoriphagus_ornithinivorans,bacteria,480162.0,4093442.0,8.525126936325657
478,Algoriphagus_ratkowskyi,bacteria,411422.0,4994706.0,12.140104321110684
479,Algoriphagus_sp,bacteria,739745.5,4596995.25,6.2142929561585705
480,Algoriphagus_yeomjeoni,bacteria,585129.0,4976181.0,8.504416974718396
481,Algoriphagus_zhangzhouensis,bacteria,1075982.0,4802154.0,4.463043062058659
482,Aliarcobacter_butzleri,bacteria,515251.77777777775,2281287.5555555555,4.427520008556766
483,Aliarcobacter_cibarius,bacteria,187949.33333333334,2208292.0,11.749400547665328
484,Aliarcobacter_cryaerophilus,bacteria,455773.375,2090267.25,4.586198678235648
485,Aliarcobacter_skirrowii,bacteria,451760.0,1954432.5,4.326262838675403
486,Aliarcobacter_thereius,bacteria,356634.2,1971563.2,5.528250515514216
487,Aliarcobacter_trophiarum,bacteria,255561.0,2004889.0,7.845050692398292
488,Aliarcobacter_vitoriensis,bacteria,180476.0,2426792.0,13.44661894102263
489,Alicycliphilus_denitrificans,bacteria,1926318.0,4861810.333333333,2.5238877139357743
490,Alicycliphilus_sp,bacteria,1265467.0,7465959.0,5.899765857189481
491,Alicyclobacillaceae_bacterium,bacteria,131218.0,3480944.0,26.52794586108613
492,Alicyclobacillus_acidocaldarius,bacteria,1001064.3333333334,3091006.0,3.0877196370662823
493,Alicyclobacillus_acidoterrestris,bacteria,158319.0,4063548.0,25.666837208420972
494,Alicyclobacillus_ferrooxydans,bacteria,311179.0,5044184.0,16.20991133720463
495,Alicyclobacillus_hesperidum,bacteria,232545.5,2913431.0,12.528434220399879
496,Alicyclobacillus_macrosporangiidus,bacteria,351638.0,3789420.0,10.776480357640528
497,Alicyclobacillus_montanus,bacteria,198839.0,3045912.0,15.318483798450002
498,Alicyclobacillus_sacchari,bacteria,349728.0,2946319.0,8.424601404520084
499,Alicyclobacillus_tengchongensis,bacteria,280315.0,2809442.0,10.022446176622728
500,Alicyclobacillus_vulcanalis,bacteria,380973.0,2994480.0,7.86008457292249
501,Aliidiomarina_haloalkalitolerans,bacteria,573508.0,2675932.0,4.66590178341017
502,Aliidiomarina_iranensis,bacteria,526442.0,2650619.0,5.034968714502263
503,Aliidiomarina_maris,bacteria,388022.0,3002452.0,7.7378396070325905
504,Aliidiomarina_minuta,bacteria,1113497.0,2957590.0,2.6561274974247797
505,Aliidiomarina_sanyensis,bacteria,381858.0,2597337.0,6.801839950976541
506,Aliidiomarina_shirensis,bacteria,658161.0,2710136.0,4.117740188191036
507,Aliidiomarina_soli,bacteria,604415.0,3099062.0,5.127374403348693
508,Aliidiomarina_taiwanensis,bacteria,606820.0,2529473.0,4.168407435483339
509,Aliifodinibius_roseus,bacteria,385291.0,5082244.0,13.190663680179396
510,Aliifodinibius_sp,bacteria,466482.0,3583276.0,7.681488246063085
511,Aliiglaciecola_lipolytica,bacteria,406256.0,4842140.0,11.918937812610768
512,Aliiroseovarius_crassostreae,bacteria,686114.0,3725379.0,5.429679324427136
513,Aliiroseovarius_pelagivivens,bacteria,1346571.0,3331553.0,2.474101254222763
514,Aliiroseovarius_sediminilitoris,bacteria,1458724.0,3413458.0,2.3400300536633387
515,Aliiruegeria_haliotis,bacteria,840385.0,5044743.0,6.002895101649839
516,Aliiruegeria_lutimaris,bacteria,210458.0,5811514.0,27.613652130116222
517,Aliishimia_ponticola,bacteria,1005623.0,4076386.0,4.053592648537275
518,Aliivibrio_finisterrensis,bacteria,351244.0,4198662.5,11.953691735659541
519,Aliivibrio_fischeri,bacteria,1070411.0,4359460.75,4.072698010390401
520,Aliivibrio_logei,bacteria,749921.0,4638003.0,6.184655450374106
521,Aliivibrio_salmonicida,bacteria,1771422.0,4655660.0,2.628204911082735
522,Aliivibrio_sifiae,bacteria,1505230.5,4602932.5,3.0579585651499888
523,Aliivibrio_sp,bacteria,537854.0,4320255.0,8.032393549178773
524,Aliivibrio_wodanis,bacteria,1710343.0,4635126.0,2.7100564038909156
525,Alishewanella_aestuarii,bacteria,343711.0,3588054.0,10.439159642839478
526,Alishewanella_agri,bacteria,444147.0,3491709.0,7.8616066302372865
527,Alishewanella_jeotgali,bacteria,377493.0,3831357.0,10.149478268471203
528,Alishewanella_sp,bacteria,174130.0,3510226.5,20.158654453569174
529,Alistipes_finegoldii,bacteria,570035.25,3367923.0,5.908271462159577
530,Alistipes_indistinctus,bacteria,881746.0,2894727.0,3.2829488310692647
531,Alistipes_onderdonkii,bacteria,427726.0,3703537.0,8.658666997096272
532,Alistipes_putredinis,bacteria,428251.6666666667,2359381.3333333335,5.509333686189196
533,Alistipes_sp,bacteria,284200.6842105263,2924256.3684210526,10.289406503521512
534,Alistipes_timonensis,bacteria,539281.0,3488964.0,6.469658675161929
535,Aliterella_atlantica,bacteria,381650.0,5265703.0,13.797204244726844
536,Alkalibacter_saccharofermentans,bacteria,274299.0,2331365.0,8.499356541584184
537,Alkalibacterium_gilvum,bacteria,162134.0,2181898.0,13.45737476408403
538,Alkalibacterium_olivapovliticus,bacteria,196688.0,2826533.0,14.370642845521841
539,Alkalibacterium_pelagium,bacteria,304012.0,2638902.0,8.680256042524638
540,Alkalibacterium_putridalgicola,bacteria,162989.0,2600402.0,15.954463184632091
541,Alkalibacterium_sp,bacteria,207071.5,2444218.0,11.803739288120287
542,Alkalibacterium_subtropicum,bacteria,350565.0,2491452.0,7.106961619100595
543,Alkalibacterium_thalassium,bacteria,123497.0,2364962.0,19.149955059637076
544,Alkalibaculum_bacchi,bacteria,252499.0,3098941.0,12.27308226963275
545,Alkalicoccus_daliensis,bacteria,592659.0,3778165.0,6.37493904589317
546,Alkalicoccus_saliphilus,bacteria,253495.0,3525217.0,13.906455748634095
547,Alkalicoccus_urumqiensis,bacteria,333102.0,3280710.0,9.848965181836194
548,Alkalihalobacillus_akibai,bacteria,219857.0,4740369.0,21.56114656344806
549,Alkalihalobacillus_alcalophilus,bacteria,84837.5,4290148.0,50.56900545159864
550,Alkalihalobacillus_clausii,bacteria,813786.0,4511659.333333333,5.544036556703277
551,Alkalihalobacillus_hemicellulosilyticus,bacteria,206518.0,4538064.0,21.97418142728479
552,Alkalihalobacillus_krulwichiae,bacteria,1994401.0,4610863.0,2.3119036743363046
553,Alkalihalobacillus_lehensis,bacteria,1775685.0,3993073.0,2.2487507637897486
554,Alkalihalobacillus_lonarensis,bacteria,300326.0,2582209.0,8.59802015143544
555,Alkalihalobacillus_macyae,bacteria,1347963.0,4256776.0,3.157932376482144
556,Alkalihalobacillus_okhensis,bacteria,271366.0,4865284.0,17.928863601188063
557,Alkalihalobacillus_pseudalcaliphilus,bacteria,880855.0,4487412.0,5.094382162785021
558,Alkalihalobacillus_trypoxylicola,bacteria,625452.0,4347941.0,6.951678146364549
559,Alkalihalobacillus_wakoensis,bacteria,195560.0,4530938.0,23.16904274902843
560,Alkalihalophilus_marmarensis,bacteria,268002.0,4020592.0,15.002096999276125
561,Alkalihalophilus_pseudofirmus,bacteria,889539.6666666666,4480892.333333333,5.037315930074694
562,Alkalilimnicola_ehrlichii,bacteria,922399.0,4059258.5,4.400762034650948
563,Alkalimonas_amylolytica,bacteria,630060.0,4060055.0,6.4439180395517885
564,Alkalinema_sp,bacteria,283681.0,6461029.0,22.77568465988205
565,Alkaliphilus_metalliredigens,bacteria,2099689.0,4929566.0,2.3477600730393884
566,Alkaliphilus_oremlandii,bacteria,1353320.0,3123558.0,2.308070522862294
567,Alkaliphilus_peptidifermentans,bacteria,275299.0,4459788.0,16.199797311287
568,Alkaliphilus_sp,bacteria,173249.0,2765838.0,15.964525047763624
569,Alkalispirillum_mobile,bacteria,954176.0,2952137.0,3.093912443825877
570,Alkalispirochaeta_americana,bacteria,291233.0,3309052.0,11.362215133587197
571,Alkalispirochaeta_sphaeroplastigenens,bacteria,144745.0,3354883.0,23.177885246467927
572,Alkalitalea_saponilacus,bacteria,434009.0,4556696.0,10.4990818162757
573,Alkanindiges_hydrocarboniclasticus,bacteria,236211.0,3297605.0,13.960420979547946
574,Allisonella_histaminiformans,bacteria,181395.0,1700551.0,9.37485046445602
575,Alloactinosynnema_sp,bacteria,3339771.0,7405112.0,2.217251422328058
576,Allochromatium_vinosum,bacteria,1639928.0,3669074.0,2.23733846851813
577,Allochromatium_warmingii,bacteria,134719.0,2958507.0,21.960577201434095
578,Allocoleopsis_franciscana,bacteria,3186830.0,7966510.0,2.4998227078319206
579,Allofrancisella_guangzhouensis,bacteria,757374.0,1661527.0,2.1937998927874474
580,Allofrancisella_inopinata,bacteria,134970.0,1710465.0,12.672927317181596
581,Alloiococcus_otitis,bacteria,423266.0,1806596.0,4.268228489885793
582,Allokutzneria_albata,bacteria,3885288.0,8565619.0,2.2046291034281116
583,Allonocardiopsis_opalescens,bacteria,1079473.0,6972847.0,6.459491807576475
584,Alloprevotella_rava,bacteria,452091.0,2593873.0,5.73750196310035
585,Alloprevotella_sp,bacteria,92339.5,2754972.5,29.835254685156407
586,Alloprevotella_tannerae,bacteria,850546.0,2585719.0,3.040069555320935
587,Alloscardovia_macacae,bacteria,302663.5,1857764.5,6.138052655837258
588,Alloscardovia_omnicolens,bacteria,432113.5,1816525.5,4.203815664171566
589,Alloscardovia_sp,bacteria,148716.0,1958396.0,13.168697382931224
590,Alloscardovia_theropitheci,bacteria,276283.0,1959824.0,7.093538147479215
591,Allosediminivita_pacifica,bacteria,287698.0,4845108.0,16.840951275295623
592,Allosphingosinicella_indica,bacteria,1293315.0,2807353.0,2.170664532615797
593,Alpha_proteobacterium,bacteria,578526.375,2785991.625,4.815669164608096
594,Alphaproteobacteria_bacterium,bacteria,284933.89795918367,3116341.93877551,10.937069829515059
595,Alsobacter_soli,bacteria,302080.0,5190571.0,17.182769465042373
